   1.5957960079447155        28.217850314637474                1           1
   1.6420911805689893        28.568747310927858                1           2
   1.6896850185982060        28.619515476593548                1           3
   1.7240138144470287        28.286724817365247                1           4
   1.7396525601143322        27.672670208605460                1           5
   1.7410237142218192        26.966990817281371                1           6
   1.7355206424939538        26.314236945326861                1           7
   1.7284666969714089        25.775695937009985                1           8
   1.7224838090234047        25.356517766696459                1           9
   1.7188292512568351        25.040116489729460                1          10
   1.7187183454158381        24.809787503792034                1          11
   1.7239704776245501        24.658532992707777                1          12
   1.7369725519493568        24.591331642786827                1          13
   1.7601914398314020        24.622771330568987                1          14
   1.7954498553708942        24.771304580875483                1          15
   1.8429840003651665        25.049497146374431                1          16
   1.9001405262746243        25.448156359537787                1          17
   1.9598076156176096        25.914035194718178                1          18
   2.0096767475239985        26.330971261337471                1          19
   2.0347486089505660        26.531968044362941                1          20
   2.0244270154561357        26.367832315559397                1          21
   1.9798580279472999        25.800032511471063                1          22
   1.9136781433057182        24.927586478043718                1          23
   1.8418828899344157        23.917898795666524                1          24
   1.7760893465061054        22.918004977968124                1          25
   1.7213984939948950        22.015211357963935                1          26
   1.6782281218030028        21.243895791783778                1          27
   1.6449623182875233        20.607532399405223                1          28
   1.6199458151373161        20.097557952576118                1          29
   1.6026493951997183        19.705139220112603                1          30
   1.5941898397703997        19.427341237160448                1          31
   1.5973323733833167        19.269407119817025                1          32
   1.6159022544960500        19.243202613207142                1          33
   1.6531335388136479        19.358975985581818                1          34
   1.7079583749643339        19.604042408409381                1          35
   1.7689379774517182        19.905736359229397                1          36
   1.8109956885479748        20.108804654317083                1          37
   1.8073285922926783        20.043657599419568                1          38
   1.7537048122759333        19.674520294381121                1          39
   1.6728286991841750        19.132555669950865                1          40
   1.5923304451403173        18.585887433685521                1          41
   1.5285049179750403        18.138484842803727                1          42
   1.4865744130964333        17.828693100392240                1          43
   1.4662624787100582        17.662056785828788                1          44
   1.4656572227710118        17.635126440426912                1          45
   1.4828239789352311        17.746061618407172                1          46
   1.5161454725442094        17.997563105847885                1          47
   1.5640339665463985        18.395765961656966                1          48
   1.6242803051814334        18.946143089077580                1          49
   1.6932318962264354        19.646494765587313                1          50
   1.7652380319785197        20.478280082309137                1          51
   1.8331599546734318        21.400752481189219                1          52
   1.8904865161980671        22.353970845603826                1          53
   1.9340036540635690        23.269954815546711                1          54
   1.9644186222404103        24.080056718196634                1          55
   1.9840709954280564        24.714533942999225                1          56
   1.9950095268080787        25.119121251729762                1          57
   2.0007941706069245        25.306788366991491                1          58
   2.0096034167147923        25.397867567541553                1          59
   2.0333991391531150        25.584804169238364                1          60
   2.0829042747572317        26.039926204478910                1          61
   2.1616175039388503        26.823163363790236                1          62
   2.2600349678093217        27.803332605393809                1          63
   2.3530841535235569        28.632046879232135                1          64
   2.4108017661599068        28.910901821447737                1          65
   2.4215855008188991        28.531213801235030                1          66
   2.3990163106560556        27.762851129198747                1          67
   2.3616209354977924        26.951744687626125                1          68
   2.3157091649726231        26.262716067175159                1          69
   2.2567454416408919        25.676727086333734                1          70
   2.1793363765079428        25.103385614753240                1          71
   2.0849758788927861        24.480912125425867                1          72
   1.9828580356664163        23.816573258528965                1          73
   1.8851621920857404        23.168864048522291                1          74
   1.8019079084272149        22.607005812541555                1          75
   1.7387794849714850        22.182791913542214                1          76
   1.6976076240634594        21.923371711846734                1          77
   1.6777621614823699        21.835841046689918                1          78
   1.6773258192506397        21.913901420611420                1          79
   1.6937835156912129        22.142237212010688                1          80
   1.7243759240221408        22.498124861842733                1          81
   1.7663310994354497        22.951270613173406                1          82
   1.8170862029562538        23.463088067353169                1          83
   1.8744458609525723        23.986502402826215                1          84
   1.9365113524226267        24.467579243971006                1          85
   2.0012934122202175        24.850932159387483                1          86
   2.0661976245848557        25.090537882588055                1          87
   2.1278226315144315        25.164095477995374                1          88
   2.1824449312038867        25.083613202997860                1          89
   2.2271207694836708        24.894061916883956                1          90
   2.2608438379526734        24.659772407495225                1          91
   2.2851180409093228        24.447610258540145                1          92
   2.3037193764218546        24.316567719873554                1          93
   2.3219306372314685        24.316333002811461                1          94
   2.3457257258540150        24.491401720235668                1          95
   2.3811888069854703        24.885930493168321                1          96
   2.4340079959088268        25.544235294892580                1          97
   2.5081937909891385        26.497518256993125                1          98
   2.6022050745079501        27.717502168407538                1          99
   2.7009163729592656        29.020980642970461                1         100
   2.7694807862677990        29.998585244620706                1         101
   2.7694242399378957        30.205034893596988                1         102
   2.6957658749263844        29.589664897360983                1         103
