   1.184951733262579E-15   1.485458293756611E-13   1.579654530934141E-12   3.034413220295565E-11   2.419109052632063E-10   1.563139148564536E-08   4.423253729324597E-08   1.080915975079952E-06   1.911241354728577E-05   3.157008271633255E-05   1.067500960084205E-04   9.527401309678650E-04   1.112270964979036E-03   4.097954253418563E-03   9.573095938314364E-03   3.155236574573079E-02   6.383144410769709E-02   1.950376668004263E-01   7.095648381643644E-01   9.439266658655485E-01   1.000000000000000E+00   1.800000000000000E+01   1.000000000000000E+00
   1.174233524528147E-15   1.680177827264133E-13   1.453276476488169E-12   3.180436247836340E-11   2.306847457785803E-10   1.503996193188253E-08   4.535479664376308E-08   1.096470726908449E-06   1.896549457061448E-05   3.167221737025677E-05   1.037786399767121E-04   9.798338177896160E-04   1.072379644201712E-03   3.642756783184045E-03   9.717327980481878E-03   3.100070223633010E-02   6.287944126904851E-02   2.030261572424277E-01   7.299036718708832E-01   9.672989031981285E-01   1.000000000000000E+00   1.900000000000000E+01   1.000000000000000E+00
   1.113841253260284E-15   1.866079208442410E-13   1.365949319125908E-12   3.388569832694158E-11   2.192353238468400E-10   1.444694616362397E-08   4.675995096165190E-08   1.113757744721488E-06   1.880221873934012E-05   3.178442578539887E-05   1.009351927858054E-04   9.472059869833661E-04   1.090663575769125E-03   3.194413404676966E-03   1.011527433567496E-02   3.056465798409650E-02   6.185791809268260E-02   2.115599024890100E-01   7.488423206358691E-01   9.664235553891826E-01   1.000000000000000E+00   2.000000000000000E+01   1.000000000000000E+00
   1.029366287571699E-15   2.033619420474581E-13   1.314967592484313E-12   3.651398009650351E-11   2.079163231411083E-10   1.388069274362334E-08   4.834856459007007E-08   1.132573333557718E-06   1.862332148002005E-05   3.191386501263831E-05   9.817277149442041E-05   8.853740302488733E-04   1.135168208672237E-03   2.794140569538170E-03   1.069887471303769E-02   3.025764203597464E-02   6.088888415826860E-02   2.207234032985989E-01   7.660866041056010E-01   9.308070193296609E-01   1.000000000000000E+00   2.100000000000000E+01   1.000000000000000E+00
   9.564226538888594E-16   2.172695191448859E-13   1.297038923113025E-12   3.960898623490414E-11   1.970550599291922E-10   1.335903567604964E-08   5.003161368935610E-08   1.152752302542644E-06   1.842847819699671E-05   3.206660698285918E-05   9.545141580023321E-05   8.171808205605583E-04   1.180167741820929E-03   2.459344320051753E-03   1.143031708412327E-02   3.010278387818380E-02   6.008285155216340E-02   2.305004277317634E-01   7.794121261198171E-01   8.637256658167023E-01   1.000000000000000E+00   2.200000000000000E+01   1.000000000000000E+00
   9.154085290034069E-16   2.278683401441319E-13   1.308838926867072E-12   4.307342998930995E-11   1.869541819334306E-10   1.289212955216865E-08   5.172875086572810E-08   1.174166195085537E-06   1.821630638644431E-05   3.224787105310492E-05   9.273778382502723E-05   7.467305778757089E-04   1.216131563687213E-03   2.197066474073250E-03   1.228492983385238E-02   3.013610540238203E-02   5.953694372317599E-02   2.407761294147381E-01   7.528355314024189E-01   8.138041339335990E-01   1.000000000000000E+00   2.300000000000000E+01   1.000000000000000E+00
   8.432666957954588E-16   2.351412249469313E-13   1.347541730403533E-12   4.678037912869936E-11   1.779019871732717E-10   1.248524044793069E-08   5.336643298648059E-08   1.196721530815335E-06   1.798439599154627E-05   3.246226905600765E-05   9.000487928149985E-05   6.756969586104957E-04   1.232283036558553E-03   2.012538314632418E-03   1.323800040053492E-02   3.041079965482529E-02   5.933811356265337E-02   2.513505349701324E-01   6.628772527703173E-01   8.206059559223529E-01   1.000000000000000E+00   2.400000000000000E+01   1.000000000000000E+00
   7.436286257228797E-16   2.394249968945912E-13   1.411348280401333E-12   5.055880754793050E-11   1.701887928335896E-10   1.214094737797589E-08   5.487659350883657E-08   1.220357943345563E-06   1.772937691632531E-05   3.271404803652451E-05   8.723188222929659E-05   6.055726112479071E-04   1.217246647476306E-03   1.909906804332191E-03   1.425496355717456E-02   3.100119785235924E-02   5.957041775620329E-02   2.619558701763011E-01   5.740724541202270E-01   8.313627540757211E-01   1.000000000000000E+00   2.500000000000000E+01   1.000000000000000E+00
   7.387272227814763E-16   2.412337124153503E-13   1.499009959359009E-12   5.418216245821863E-11   1.641223394354990E-10   1.186072230735085E-08   5.619601430369464E-08   1.245046110388097E-06   1.744703605055447E-05   3.300731791986134E-05   8.440405114103497E-05   5.379671467165508E-04   1.170261300505648E-03   1.882385249975769E-03   1.528602362489943E-02   3.200208738177503E-02   6.032552488860553E-02   2.722729242982817E-01   4.977790611491357E-01   8.400060872269931E-01   1.000000000000000E+00   2.600000000000000E+01   1.000000000000000E+00
   6.773374993434772E-16   2.410532388836191E-13   1.610292899528346E-12   5.737119461833350E-11   1.600291536307256E-10   1.164602848035993E-08   5.726636374289512E-08   1.270785393543906E-06   1.713249840735269E-05   3.334625161023223E-05   8.151266246550864E-05   4.744493703429380E-04   1.104998929276849E-03   1.909334421799917E-03   1.626986862690843E-02   3.351549880858206E-02   6.171593982236658E-02   2.819367055416246E-01   4.359986203328060E-01   8.451693746197730E-01   1.000000000000000E+00   2.700000000000000E+01   1.000000000000000E+00
   6.363832139127741E-16   2.393641440772202E-13   1.745702340271591E-12   5.982909107270287E-11   1.582218181703384E-10   1.149909586187410E-08   5.803483050404870E-08   1.297601132081971E-06   1.678048679697049E-05   3.373524432661019E-05   7.855495504717613E-05   4.162759882302509E-04   1.035743821647042E-03   1.970671807251079E-03   1.714961691933034E-02   3.561895882428592E-02   6.388908867605639E-02   2.904917178320293E-01   3.880078557382849E-01   8.462519506391435E-01   1.000000000000000E+00   2.800000000000000E+01   1.000000000000000E+00
   5.769006905819122E-16   2.366325080919953E-13   1.906264769466431E-12   6.131833099893360E-11   1.589234230036121E-10   1.142350383984554E-08   5.845529418283649E-08   1.325541562687900E-06   1.638567046690608E-05   3.417901796616572E-05   7.553404977898859E-05   3.642087725263632E-04   9.698334966224639E-04   2.054732857583965E-03   1.789299694995927E-02   3.832341016567802E-02   6.703402716911908E-02   2.970916445362352E-01   3.526801272015183E-01   8.434073396071158E-01   1.000000000000000E+00   2.900000000000000E+01   1.000000000000000E+00
   5.307309532993002E-16   2.330940522994710E-13   2.093417627660161E-12   6.174767493543342E-11   1.621779828808445E-10   1.142466097103309E-08   5.848999725619272E-08   1.354674360226847E-06   1.594310409096972E-05   3.468265470603256E-05   7.245881860996039E-05   3.184931940323899E-04   9.096550968558666E-04   2.156322064899419E-03   1.850058436189664E-02   4.154704950817897E-02   7.135670929807733E-02   2.989350726059752E-01   3.310119055732981E-01   8.377890941038277E-01   1.000000000000000E+00   3.000000000000000E+01   1.000000000000000E+00
   4.846169396823106E-16   2.290623750715435E-13   2.309008948869473E-12   6.120481973694938E-11   1.678140211292633E-10   1.151023039393423E-08   5.811170969741307E-08   1.385082811990132E-06   1.544874379055045E-05   3.525153963403789E-05   6.934368161290093E-05   2.789570114782656E-04   8.554191036963705E-04   2.273824312268460E-03   1.899727174602545E-02   4.513343882525245E-02   7.698106659320372E-02   2.916748262267085E-01   3.261407684926058E-01   8.317327685578161E-01   1.000000000000000E+00   3.100000000000000E+01   1.000000000000000E+00
   5.015628179658824E-16   2.247809131739348E-13   2.555031385268135E-12   5.990545077353089E-11   1.754889610896217E-10   1.169049775985223E-08   5.730641778878920E-08   1.416861643566829E-06   1.490000715584504E-05   3.589117829972454E-05   6.620832164115150E-05   2.451518333961599E-04   8.065874089956177E-04   2.407603160361358E-03   1.941780935860562E-02   4.891711548830442E-02   8.375430144448839E-02   2.817943451149508E-01   3.310902647181167E-01   8.287807092522679E-01   1.000000000000000E+00   3.200000000000000E+01   1.000000000000000E+00
   4.662062190484913E-16   2.203348997552316E-13   2.833172033051616E-12   5.810687048138897E-11   1.847684942919525E-10   1.197859380225497E-08   5.607664260857647E-08   1.450112507741612E-06   1.429632200929705E-05   3.660681468149880E-05   6.307734282479616E-05   2.164829623291219E-04   7.624540989028695E-04   2.559258057799567E-03   1.979664907947171E-02   5.279165061990324E-02   9.104877642622522E-02   2.742519614799019E-01   3.408970179150391E-01   8.334625049632884E-01   1.000000000000000E+00   3.300000000000000E+01   1.000000000000000E+00
   4.241862358942510E-16   2.158428253813667E-13   3.144855741581816E-12   5.604463305609295E-11   1.951837200298054E-10   1.239031728379542E-08   5.444565162906156E-08   1.484939125475547E-06   1.363958869931410E-05   3.740266185600221E-05   5.998001747271122E-05   1.923057291235439E-04   7.223538634801131E-04   2.731297339682287E-03   2.016382623448481E-02   5.672266733484800E-02   9.779289649959652E-02   2.686784923794804E-01   3.555975490840210E-01   8.504195760512234E-01   1.000000000000000E+00   3.400000000000000E+01   1.000000000000000E+00
   4.282946472615377E-16   2.114639272098724E-13   3.490565678812342E-12   5.390846741738702E-11   2.062527736556660E-10   1.294294553404423E-08   5.246317046757641E-08   1.521442029945160E-06   1.293446999943449E-05   3.828022746138869E-05   5.695062511527281E-05   1.719875214125285E-04   6.857231652085693E-04   2.927009082102190E-03   2.054448566722735E-02   6.070504728432607E-02   1.028870697382483E-01   2.638562473134273E-01   3.745180992513383E-01   8.815529535064580E-01   1.000000000000000E+00   3.500000000000000E+01   1.000000000000000E+00
   4.595649419223487E-16   2.073531554434269E-13   3.869269658325683E-12   5.184339461076496E-11   2.174836068331005E-10   1.365164024055515E-08   5.021395532312946E-08   1.559712812454286E-06   1.218842907549622E-05   3.923414256202365E-05   5.403102550368551E-05   1.549430019426169E-04   6.521067115682426E-04   3.150433182958733E-03   2.095981040366922E-02   6.469831725680532E-02   1.057524874069788E-01   2.592692731456441E-01   3.944869085793959E-01   9.197066203138027E-01   1.000000000000000E+00   3.600000000000000E+01   1.000000000000000E+00
   4.172071264873507E-16   2.033614142556737E-13   4.277638087139822E-12   4.996085499105238E-11   2.283764791589787E-10   1.452040449915823E-08   4.783218515310324E-08   1.599827706069734E-06   1.141146515390729E-05   4.023980032135351E-05   5.128130247059415E-05   1.406511005906184E-04   6.211454538362114E-04   3.406390009341552E-03   2.142819733753384E-02   6.854528018588631E-02   1.065725674651892E-01   2.552047088620722E-01   4.115818134003794E-01   9.433903397020853E-01   1.000000000000000E+00   3.700000000000000E+01   1.000000000000000E+00
   4.288717965116614E-16   1.996181513072923E-13   4.709148069862268E-12   4.835142954817377E-11   2.384364373890116E-10   1.552149413587485E-08   4.552758764344066E-08   1.641840273549830E-06   1.061554752665231E-05   4.120833177121691E-05   4.882317894535671E-05   1.286606871899763E-04   5.925598304798477E-04   3.700540762886517E-03   2.196622908890819E-02   7.184768309338600E-02   1.062336893739353E-01   2.522339581323878E-01   4.234529820207937E-01   9.270699390634101E-01   1.000000000000000E+00   3.800000000000000E+01   1.000000000000000E+00
   3.821341777187555E-16   1.962198026727030E-13   5.153363964356462E-12   4.709561432291933E-11   2.471980601211902E-10   1.655444489110420E-08   4.363178365259452E-08   1.685772897910190E-06   9.813810436340252E-06   4.180454396373692E-05   4.702082649364031E-05   1.185896832433182E-04   5.661332337176792E-04   4.039458889018284E-03   2.258927249828924E-02   7.384788172235696E-02   1.062037421902934E-01   2.507677648672486E-01   4.292356696994565E-01   8.662359140526460E-01   1.000000000000000E+00   3.900000000000000E+01   1.000000000000000E+00
   3.617254773254489E-16   1.931425624283844E-13   5.594707657493684E-12   4.627222729329527E-11   2.542590424823694E-10   1.738954328677312E-08   4.265940304451505E-08   1.731606702850586E-06   9.019624852309845E-06   4.125367433305955E-05   4.667338555991927E-05   1.101206319768644E-04   5.416973754905748E-04   4.430685718649096E-03   2.331157043124198E-02   7.372827235611812E-02   1.080630043615944E-01   2.508724889672482E-01   4.280378808179968E-01   7.836342398771474E-01   1.000000000000000E+00   4.000000000000000E+01   1.000000000000000E+00
   3.659935890634447E-16   1.904731462903326E-13   6.012864747017264E-12   4.596482097247086E-11   2.593153436502958E-10   1.767642687094711E-08   4.330227768526196E-08   1.779269441987676E-06   8.245688530109910E-06   3.967132138919754E-05   4.768484097210353E-05   1.029946028193374E-04   5.191200221957387E-04   4.882726599209595E-03   2.414558749089700E-02   7.151365709536785E-02   1.124838285761311E-01   2.522594937416071E-01   4.180638815857365E-01   7.082617130158375E-01   1.000000000000000E+00   4.100000000000000E+01   1.000000000000000E+00
   3.560218294581774E-16   1.882237507582545E-13   6.383982128200973E-12   4.626536310090831E-11   2.621899328691448E-10   1.716173159408227E-08   4.621127637123732E-08   1.828620724160696E-06   7.503263788787575E-06   3.782738647012535E-05   4.930022514899693E-05   9.700465736292653E-05   4.982951365637952E-04   5.404911422165054E-03   2.510015032142485E-02   6.811354308663754E-02   1.191090116138731E-01   2.543141168130066E-01   3.981942798727992E-01   6.575770818670393E-01   1.000000000000000E+00   4.200000000000000E+01   1.000000000000000E+00
   3.784042483701153E-16   1.864397886287763E-13   6.683540791301671E-12   4.727580809547045E-11   2.628468213459981E-10   1.593057401080663E-08   5.174888512111175E-08   1.879433512460888E-06   6.801649950560874E-06   3.601381087151299E-05   5.123798732589652E-05   9.198978734677839E-05   4.791353039778116E-04   6.006986880482297E-03   2.617662379608147E-02   6.446522952989217E-02   1.273660340964309E-01   2.560624294812065E-01   3.717950500369467E-01   6.340349333059598E-01   1.000000000000000E+00   4.300000000000000E+01   1.000000000000000E+00
   3.721879993566881E-16   1.851881450945069E-13   6.890662940966311E-12   4.910830061914439E-11   2.613883638404572E-10   1.428918651325375E-08   6.009254565809360E-08   1.931369720407456E-06   6.147923261346085E-06   3.431231126425634E-05   5.342175105639319E-05   8.783015778707580E-05   4.615662485853669E-04   6.698214038334958E-03   2.736225539643629E-02   6.120021184457165E-02   1.367740344184677E-01   2.560492827642520E-01   3.460952932109009E-01   6.314379025761128E-01   1.000000000000000E+00   4.400000000000000E+01   1.000000000000000E+00
   3.642753869504289E-16   1.844958340913233E-13   6.992248422112170E-12   5.188571884467816E-11   2.580358864460314E-10   1.252219714640919E-08   7.145226577474743E-08   1.983944895919977E-06   5.546932092573137E-06   3.274802068098669E-05   5.582461409488805E-05   8.444470750793836E-05   4.455232072603238E-04   7.485600915069554E-03   2.862108897530646E-02   5.873255005913539E-02   1.468037510576148E-01   2.525121404545337E-01   3.272766539575260E-01   6.435992816337319E-01   1.000000000000000E+00   4.500000000000000E+01   1.000000000000000E+00
   3.415076337581192E-16   1.844328814450390E-13   6.985298931970716E-12   5.574411844284743E-11   2.531000434279147E-10   1.081018100062208E-08   8.611408330965542E-08   2.036470017338667E-06   5.001513403281902E-06   3.132735597495903E-05   5.842582680662688E-05   8.179298453331449E-05   4.309489171016279E-04   8.370713776395974E-03   2.988872738751415E-02   5.738667315094517E-02   1.566186993259083E-01   2.450865489886825E-01   3.177438180280615E-01   6.671191679696102E-01   1.000000000000000E+00   4.600000000000000E+01   1.000000000000000E+00
   3.503973014565266E-16   1.851416893592916E-13   6.876611951128340E-12   6.083835576529468E-11   2.469476860931456E-10   9.245988119035502E-09   1.043691457890010E-07   2.087941548632152E-06   4.512904513455117E-06   3.004887815856612E-05   6.118704474235192E-05   7.988523870339228E-05   4.177929871644883E-04   9.344385568867075E-03   3.109017185137290E-02   5.746763030241273E-02   1.647732506198179E-01   2.365577522700540E-01   3.158985820411754E-01   7.004180709657004E-01   1.000000000000000E+00   4.700000000000000E+01   1.000000000000000E+00
   3.515957814502433E-16   1.867069805473329E-13   6.680120976548664E-12   6.734905552680631E-11   2.399736771454409E-10   7.865967242240883E-09   1.264127337120056E-07   2.136810367739464E-06   4.081369426168576E-06   2.890707503516562E-05   6.402036497932638E-05   7.880857829520725E-05   4.060124706973730E-04   1.037897488344212E-02   3.220231884750091E-02   5.925891314379642E-02   1.692188854670534E-01   2.306306220954119E-01   3.193300015696697E-01   7.424301492778297E-01   1.000000000000000E+00   4.800000000000000E+01   1.000000000000000E+00
   3.533830675777402E-16   1.892608196861402E-13   6.413458580757356E-12   7.548731540179749E-11   2.325856143934237E-10   6.673915702819872E-09   1.522392179419905E-07   2.180465471272660E-06   3.707163092010416E-06   2.789387502298114E-05   6.674127296359708E-05   7.877116497669041E-05   3.955735321971021E-04   1.141965473222678E-02   3.333254727004071E-02   6.298383878779516E-02   1.686618254408748E-01   2.288116147980382E-01   3.269492243682636E-01   7.915465730826587E-01   1.000000000000000E+00   4.900000000000000E+01   1.000000000000000E+00
   3.413664508579582E-16   1.929584078229357E-13   6.094625287785234E-12   8.548783340352409E-11   2.252120035773305E-10   5.656843483245273E-09   1.815420808229796E-07   2.214079599320452E-06   3.392153118872175E-06   2.699934138739385E-05   6.908581290438999E-05   8.008355376590544E-05   3.864542163767714E-04   1.238085383195339E-02   3.473116095588457E-02   6.880514149056512E-02   1.641883775760673E-01   2.294880592774567E-01   3.383560465198167E-01   8.447138399016252E-01   1.000000000000000E+00   5.000000000000000E+01   1.000000000000000E+00
   3.330712863986645E-16   1.980676874043755E-13   5.740465772626470E-12   9.756782890974157E-11   2.183568167993785E-10   4.794694268243446E-09   2.136301267681523E-07   2.228390493394588E-06   3.142493633486720E-06   2.621209851907439E-05   7.098408461625047E-05   8.288433366434733E-05   3.786484794503849E-04   1.315914599668680E-02   3.672249810040484E-02   7.684498736533819E-02   1.579081264588002E-01   2.303103072044325E-01   3.527884705160461E-01   8.969401777097422E-01   1.000000000000000E+00   5.100000000000000E+01   1.000000000000000E+00
   3.421235884063294E-16   2.048162062867361E-13   5.365281002291956E-12   1.117840995464651E-10   2.127668180299773E-10   4.065931741856227E-09   2.473764265223049E-07   2.208166770484422E-06   2.970566807533521E-06   2.551974888921971E-05   7.275626151620377E-05   8.694332863719379E-05   3.721718492273456E-04   1.366728105018474E-02   3.962320735419879E-02   8.707376536620462E-02   1.513986218761851E-01   2.301675044954268E-01   3.687253074606653E-01   9.419414453762498E-01   1.000000000000000E+00   5.200000000000000E+01   1.000000000000000E+00
   3.517073245306177E-16   2.135026256619134E-13   4.980769584170025E-12   1.275800160429952E-10   2.099157946595139E-10   3.450441078790181E-09   2.812213552015162E-07   2.141265106371267E-06   2.886243107703497E-06   2.490940638286154E-05   7.480968557124701E-05   9.196322321513022E-05   3.670693598265355E-04   1.386865314566859E-02   4.370002386879622E-02   9.873979657459205E-02   1.461960050109915E-01   2.289285342609236E-01   3.840695908914978E-01   9.744198482478997E-01   1.000000000000000E+00   5.300000000000000E+01   1.000000000000000E+00
   3.557329907802813E-16   2.246401577695244E-13   4.596109151060922E-12   1.426133808653743E-10   2.132077479622437E-10   2.930802235689955E-09   3.132526592320036E-07   2.037177932003312E-06   2.878515014572715E-06   2.436837481387922E-05   7.743313535502973E-05   9.778275364963050E-05   3.634267855625161E-04   1.378160137004337E-02   4.918074419957833E-02   1.084526277859664E-01   1.458955660174995E-01   2.267644223555670E-01   3.966085314778693E-01   9.927519175706149E-01   1.000000000000000E+00   5.400000000000000E+01   1.000000000000000E+00
   3.458896688116272E-16   2.386430729290204E-13   4.218569403644163E-12   1.522454592308984E-10   2.284987234423043E-10   2.492671512968527E-09   3.413790706678761E-07   1.918889548596029E-06   2.923647679299840E-06   2.388491286132245E-05   8.082429719373976E-05   1.043443225339048E-04   3.613866936995398E-04   1.345529393076872E-02   5.629663718914028E-02   1.102110265085298E-01   1.560433416553240E-01   2.238157716534877E-01   4.048714326692938E-01   9.991494916134105E-01   1.000000000000000E+00   5.500000000000000E+01   1.000000000000000E+00
